Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 2156,Introduction to Environmental Law," Major environmental laws dealing with water, air, noise, endangered species, waste disposal, and land use",Undergraduate,FALSE,2017-2018,['land']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 2183,The Agricultural Marketing System,Examines functions and institutions in marketing and distributing food from both micro and macro perspectives,Undergraduate,FALSE,2017-2018,['food']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 2183W,The Agricultural Marketing System - Writing Intensive,Examines functions and institutions in marketing and distributing food from both micro and macro perspectives,Undergraduate,FALSE,2017-2018,['food']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 3256,Agribusiness and Biotechnology Law," To include contracts, torts, product liability, warranties, corporate farming laws, UCC, corporations/partnerships/limited liability companies, labor laws, patent copyrights/trademark laws, international and ethical perspectives",Undergraduate,TRUE,2017-2018,['farm']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 3282,Agribusiness Finance,Special attention is given to the working capital needs of agribusiness and to the specialized lending institutions in the agricultural economy,Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 4251,Agricultural Prices,Variations in prices of agricultural products; underlying factors,Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 4340,Rural Real Estate Appraisal," Principles, techniques, practices of rural real estate appraisal",Undergraduate,FALSE,2017-2018,[' rural ']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 4962,Planning the Farm Business,Economic analysis and planning of the farm business and its organization,Undergraduate,FALSE,2017-2018,['farm']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 4971,Agribusiness Management Strategy,Analysis of industry forces in agriculture and food sector,Undergraduate,FALSE,2017-2018,"['agri', 'food']"
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 4971W,Agribusiness Management Strategy - Writing Intensive,Analysis of industry forces in agriculture and food sector,Undergraduate,FALSE,2017-2018,"['agri', 'food']"
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 4972,Agri-Food Business and Cooperative Management," Risk management in the global agrifood chain, including managing the unique uncertainties of biological production processes, global market analysis, and government intervention, of risk management tools and institutions unique to strategic decision making in agribusiness and cooperative firms",Undergraduate,FALSE,2017-2018,"['agri', 'food']"
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 4995,Economics of Agricultural Production and Distribution," Applies economic principles to agricultural production including price theory, linear programming and uncertainty",Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 7110,In-Service Course in Agricultural Economics," Applies economic principles to agricultural production including price theory, linear programming and uncertainty",Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 7251,Agricultural Prices,Variations in prices of agricultural products; underlying factors,Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 7340,Rural Real Estate Appraisal," Principles, techniques, practices of rural real estate appraisal",Graduate,FALSE,2017-2018,[' rural ']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 7962,Planning the Farm Business,Economic analysis and planning of the farm business and its organization,Graduate,FALSE,2017-2018,['farm']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 7971,Agribusiness Management Strategy,Analysis of industry forces in agriculture and food sector,Graduate,FALSE,2017-2018,"['agri', 'food']"
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 7972,Agri-Food Business and Cooperative Management," Risk management in the global agrifood chain, including managing the unique uncertainties of biological production processes, global market analysis, and government intervention, of risk management tools and institutions unique to strategic decision making in agribusiness and cooperative firms",Graduate,FALSE,2017-2018,"['agri', 'food']"
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 8001,Advanced Topics in Economics,Current agricultural economic problems,Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 8210,Theory of Markets," Market structure influence on price, nonprice competition in buying, selling of farm products and inputs",Graduate,FALSE,2017-2018,['farm']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 8610,Economic and Sociological Approaches to Collective Action,"  This course identifies analytical and methodological tools, including rational choice and social capital, to deal with practical problems of collective action in: agricultural cooperatives, rural community development, political interest groups and other mutuals",Graduate,FALSE,2017-2018,"['agri', ' rural ']"
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 8860,International Comparative Rural Policy,"  Compares the rural policy objectives and implementation  strategies of various countries, and assesses these policies in terms of economic, social, environmental outcomes and their implications for international relations",Graduate,FALSE,2017-2018,[' rural ']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 9001,Advanced Topics in Economics II,Current agricultural economic problems,Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 9042,Advanced Microeconomics Theory and Applications II," Includes applications of micro models to issues in agricultural, natural resource, and development sectors",Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 9085,Doctoral Problems in Agricultural Economics," Includes applications of micro models to issues in agricultural, natural resource, and development sectors",Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 9090,Doctoral Dissertation Research in Agricultural Economics," Includes applications of micro models to issues in agricultural, natural resource, and development sectors",Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Economics (AG_EC)

",AG_EC 9520,Economics of Agribusiness Markets," Internal coordination and structure, organizational boundaries, and competitiveness and sustainability of food system organizations",Graduate,FALSE,2017-2018,['food']
Agricultural Education and Leadership (AG_ED_LD),AG_ED_LD 1000,Orientation to Agricultural Education and Leadership," Internal coordination and structure, organizational boundaries, and competitiveness and sustainability of food system organizations",Undergraduate,FALSE,2017-2018,['food']
Agricultural Education and Leadership (AG_ED_LD),AG_ED_LD 8340,Student and Teacher Development in Agricultural Education and Leadership,The professional development of the secondary agriculture teacher is also examined,Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4020,Agricultural Safety and Health," Analysis, organization and implementation of agriculture safety )",Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4120,Advanced Agricultural/Industrial Materials and Processes," Analysis, organization and implementation of agriculture safety )",Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4140,Electricity,Home and agricultural electricity; emphasis on proper selection and use of electrical wiring materials and equipment,Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4220,Material Handling and Conditioning,Principles required for processing and handling food and feed materials; selection of machines; analysis and development of systems for processing and handling grain and bulk material,Undergraduate,FALSE,2017-2018,"[' feed ', 'food', ' grain']"
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4225,Preservation of Grain Quality,Grain drying and grain storage,Undergraduate,FALSE,2017-2018,[' grain']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4320,Agricultural Equipment and Machinery,Operation of agricultural machinery,Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4360,Precision Agriculture Science and Technology,Precision agriculture is an information-based approach to farming whereby variability is managed to optimize crop production and reduce environmental pollution,Undergraduate,FALSE,2017-2018,"['agri', 'crop', 'farm']"
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4365,Machinery Management Using Precision Agriculture Technology," Planters, combines, fertilizer application equipment, and sprayer management along with GPS technologies are the focus of the course",Undergraduate,FALSE,2017-2018,[' fertilize']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4368,Profit Strategies Using Precision Agriculture Technology,Course begins with section on how Precision Agriculture Technology can be used to benefit a farm's financial sustainability,Undergraduate,FALSE,2017-2018,['farm']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4370,In-Service Course Agriculture System Management-Farm Power and Machinery,Course begins with section on how Precision Agriculture Technology can be used to benefit a farm's financial sustainability,Undergraduate,FALSE,2017-2018,['farm']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4420,Surface Water Management," Topics include hydrology; soil erosion precautions; elementary surveying; selection and layout of ponds, terraces and water control structures",Undergraduate,FALSE,2017-2018,[' soil']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 4440,Water Quality and Pollution Control," Applies scientific principles to a variety of water quality problems arising from activities associated with nonpoint pollution, agricultural chemicals, land disposal of wastes, on-site sewage disposal and individual drinking water systems",Undergraduate,FALSE,2017-2018,"['agri', 'land']"
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7020,Agricultural Safety and Health," Analysis, organization and implementation of agriculture safety and health programs",Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7085,Problems in Agricultural Systems Management," Analysis, organization and implementation of agriculture safety and health programs",Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7120,Advanced Agricultural/Industrial Materials and Processes," Analysis, organization and implementation of agriculture safety and health programs",Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7140,Electricity,Home and agricultural electricity; emphasis on proper selection and use of electrical wiring materials and equipment,Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7220,Material Handling and Conditioning,Principles required for processing and handling food and feed materials; selection of machines; analysis and development of systems for processing and handling grain and bulk materials,Graduate,FALSE,2017-2018,"[' feed ', 'food', ' grain']"
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7320,Agricultural Equipment and Machinery,Operation of agricultural machinery,Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7360,Precision Agriculture Science and Technology,Precision agriculture is an information-based approach to farming whereby variability is managed to optimize crop production and reduce environmental pollution,Graduate,FALSE,2017-2018,"['agri', 'crop', 'farm']"
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7365,Machinery Management Using Precision Agriculture Technology,This course focuses on agricultural equipment that is commonly used in conjunction with GPS technology,Graduate,FALSE,2017-2018,['agri']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7368,Profit Strategies Using Precision Agriculture Technology,Course begins with section on how Precision Agriculture Technology can be used to benefit a farm's financial sustainability,Graduate,FALSE,2017-2018,['farm']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7370,In-Service Course Agriculture Systems Management-Farm Power and Machinery,Course begins with section on how Precision Agriculture Technology can be used to benefit a farm's financial sustainability,Graduate,FALSE,2017-2018,['farm']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7420,Surface Water Management," Topics include hydrology; soil erosion precautions; elementary surveying; selection and layout of ponds, terraces and water control structures",Graduate,FALSE,2017-2018,[' soil']
"Course Offerings

Agricultural Systems Managemen (AG_S_M)

",AG_S_M 7440,Water Quality and Pollution Control," Applies scientific principles to a variety of water quality problems arising from activities associated with nonpoint pollution, agricultural chemicals, land disposal of wastes, on-site sewage disposal and individual drinking water systems",Graduate,FALSE,2017-2018,"['agri', 'land']"
"Course Offerings

Agriculture, Food and Natural Resources (AFNR)

",AFNR 3215,Community Food Systems,"  Students will examine the social, economic and health implications of conventional and alternative food systems",Undergraduate,FALSE,2017-2018,['food']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 1012,Introduction to Captive Wild Animal Management," General introduction to housing, husbandry, behavior, genetics, nutrition, reproduction, animal health, and disease control of native and exotic species in zoological parks and other animal conservation facilities; emphasizes the role of captive animals in wildlife conservation",Undergraduate,FALSE,2017-2018,"[' animal', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 1013,Biotechnology in Animal Agriculture,Students will acquire a foundation to understand how biotechnology affects agriculture and our everyday lives,Undergraduate,FALSE,2017-2018,['agri']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 1065,Animal Science Laboratory Practicum,Students will be expected to participate in hands-on learning development of fundamental skills and animal husbandry,Undergraduate,FALSE,2017-2018,[' animal']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 2001,Topics in Animal Science,Students will be expected to participate in hands-on learning development of fundamental skills and animal husbandry,Undergraduate,FALSE,2017-2018,[' animal']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 2045,Equine Practicum,Students will be expected to participate in hands-on learning development of fundamental skills and animal husbandry,Undergraduate,FALSE,2017-2018,[' animal']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 2085,Problems in Animal Science,Students will be expected to participate in hands-on learning development of fundamental skills and animal husbandry,Undergraduate,FALSE,2017-2018,[' animal']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 2111,Sophomore Seminar,Assignments focus on reading current publications associated with issues affecting the animal agriculture industry,Undergraduate,FALSE,2017-2018,"['agri', ' animal']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 2111W,Sophomore Seminar,Assignments focus on reading current publications associated with issues affecting the animal agriculture industry,Undergraduate,FALSE,2017-2018,"['agri', ' animal']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 2114,Live Animal and Meat Evaluation,The composition and quality meat produced from food animals is the driving component of livestock economic value,Undergraduate,FALSE,2017-2018,"[' animal', 'food', ' livestock ', ' meat']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 2140,Companion Animals," Focus on companion dog, cat, and horse owners concerns re: health zoonoses, legal responsibilities, inbreeding, choice of breeds, behavioral problems and loss of companion animals",Undergraduate,FALSE,2017-2018,"[' animal', 'breed', ' inbreed']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 3190,Study Abroad,"  This study abroad course introduces students to the meat, dairy and wine industries in Germany or in New Zealand (destinations are on a rotational basis)",Undergraduate,FALSE,2017-2018,"[' dairy ', 'land', ' meat', ' wine']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 3214,Principles of Meat Science,Study of the principles involved in the conversion of living animals to meat and by-products; efficient utilization of meat as a food,Undergraduate,FALSE,2017-2018,"[' animal', 'food', ' meat']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 3231,Principles of Dairy Foods Science," Technology, chemistry and microbiology related to milk and its transformation into fluid milk products, fermented dairy foods and spreads",Undergraduate,FALSE,2017-2018,"[' dairy ', ' ferment', 'food', ' milk ']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4010,Pasture-Based Dairy Management,The objective of the class is to give a broad overview of pasture-based dairying and instill a confidence for students evaluating if this type of animal agriculture is an occupation they want to pursue after graduation,Undergraduate,FALSE,2017-2018,"['agri', ' animal', ' pasture']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4011,Pasture Based Dairy Management Lab,The objective of the class is to give a broad overview of pasture-based dairying and instill a confidence for students evaluating if this type of animal agriculture is an occupation they want to pursue after graduation,Undergraduate,FALSE,2017-2018,"['agri', ' animal', ' pasture']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4312,Monogastric Nutrition," Principles of nutrition, feed formulation and recent research in poultry feeding",Undergraduate,FALSE,2017-2018,"[' feed ', ' nutri', ' poultry ']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4314,Physiology of Reproduction,Principles of animal reproduction with emphasis on endocrine control of reproductive processes,Undergraduate,FALSE,2017-2018,[' animal']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4323,Applied Livestock Genetics," Covers selection, prediction of genetic merit and mating systems",Undergraduate,FALSE,2017-2018,[' mating ']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4332,Ruminant Nutrition," Physiology, chemistry, microbiology and pathology of ruminants",Undergraduate,FALSE,2017-2018,[' rumina']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4344,Processing Muscle Foods," Materials and technologies for the manufacture of muscle food products from red meats, poultry and seafood",Undergraduate,FALSE,2017-2018,"['food', ' meat', ' poultry ']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4354,Physiology and Biochemistry of Muscle as Food," Basic concepts in muscle growth and development of livestock evaluating the effects of environment, welfare, nutrition and genetics regarding muscle metabolism, physiology, and the ultimate condition of muscle as food",Undergraduate,FALSE,2017-2018,"['food', ' livestock ', ' metaboli', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4975,Beef Production and Management," Systems of beef production: breeding, feeding, management of commercial and purebred beef cattle",Undergraduate,FALSE,2017-2018,"[' beef', 'breed', ' cattle']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4975W,Beef Production and Management - Writing Intensive," Systems of beef production: breeding, feeding, management of commercial and purebred beef cattle",Undergraduate,FALSE,2017-2018,"[' beef', 'breed', ' cattle']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4976,Dairy Production," Applied dairy science; emphasis on nutrition and management; herd health, labor-saving equipment, buildings, quality products, organization of dairy enterprise, business and economic aspects",Undergraduate,TRUE,2017-2018,"[' dairy ', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4976W,Dairy Production - Writing Intensive," Applied dairy science; emphasis on nutrition and management; herd health, labor-saving equipment, buildings, quality products, organization of dairy enterprise, business and economic aspects",Undergraduate,TRUE,2017-2018,"[' dairy ', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4977,Horse Production," Systems of horse production: breeding, feeding and management of horses",Undergraduate,FALSE,2017-2018,"['breed', ' feeding ']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4979,Poultry Production," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Undergraduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 4979W,Poultry Production  Writing Intensive," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Undergraduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7001,Topics in Animal Science," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Graduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7010,Pasture-Based Dairy Management,The objective of the class is to give a broad overview of pasture-based dairying and instill a confidence for students evaluating if this type of animal agriculture is an occupation they want to pursue after graduation,Graduate,FALSE,2017-2018,"['agri', ' animal', ' pasture']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7312,Monogastric Nutrition," Principles of nutrition, feed formulation and recent research in poultry feeding",Graduate,FALSE,2017-2018,"[' feed ', ' nutri', ' poultry ']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7314,Physiology of Reproduction,Principles of animal reproduction with emphasis on endocrine control of reproductive processes,Graduate,FALSE,2017-2018,[' animal']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7323,Applied Livestock Genetics,Genetic principles applied to improvement of farm animals,Graduate,FALSE,2017-2018,"[' animal', 'farm']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7332,Ruminant Nutrition," Physiology, chemistry, microbiology and pathology of ruminants",Graduate,FALSE,2017-2018,[' rumina']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7344,Processing Muscle Foods," Materials and technologies for the manufacture of muscle food products from red meats, poultry and seafood",Graduate,FALSE,2017-2018,"['food', ' meat', ' poultry ']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7354,Physiology and Biochemistry of Muscle as Food," Basic concepts in muscle growth and development of livestock evaluating the effects of environment, welfare, nutrition and genetics regarding muscle metabolism, physiology, and the ultimate condition of muscle as food",Graduate,FALSE,2017-2018,"['food', ' livestock ', ' metaboli', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7384,Reproductive Management," Reproductive management of cattle, swine and sheep; estrous synchronization; artificial insemination; embryo development and transfer; assisted reproductive technologies",Graduate,FALSE,2017-2018,"[' cattle', ' swine']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7437,Environmental Physiology,Principles of environmental physiology and animal adaptation with emphasis on mechanisms of temperature regulation and related nutritional and metabolic-hormonal functions,Graduate,FALSE,2017-2018,"[' animal', ' metaboli', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7975,Beef Production and Management," Systems of beef production: breeding, feeding, management of commercial and purebred beef cattle",Graduate,FALSE,2017-2018,"[' beef', 'breed', ' cattle']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7976,Dairy Production," Applied dairy science; emphasis on nutrition and management; herd health, labor-saving equipment, buildings, quality products, organization of dairy enterprise, business and economic aspects",Graduate,TRUE,2017-2018,"[' dairy ', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7977,Horse Production," Systems of horse production: breeding, feeding and management of horses",Graduate,FALSE,2017-2018,"['breed', ' feeding ']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7978,Swine Production," Systems of pork production: breeding, feeding, management of commercial and purebred swine",Graduate,FALSE,2017-2018,"['breed', ' pork ', ' swine']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 7979,Poultry Production," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Graduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8085,Problems in Animal Science," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Graduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8087,Seminar in Animal Science," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Graduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8090,Thesis Research in Animal Science," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Graduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8413,Reproductive Biology Seminar," Principles of housing systems, nutrition, management, business and production of commercial chickens and turkeys",Graduate,FALSE,2017-2018,"[' chicken', ' nutri', ' turkey']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8414,Meat Quality," Discussion of factors affecting meat quality in beef, pork, lamb and poultry",Graduate,FALSE,2017-2018,"[' beef', ' lamb', ' meat']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8424,Meat Investigations,Discussions of scientific literature and hands-on experimentation with research techniques customarily used in the field of meat science,Graduate,FALSE,2017-2018,[' meat']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8431,Nutritional Biochemistry of Lipids,Current concepts in the nutritional regulations of lipid metabolism,Graduate,FALSE,2017-2018,"[' lipid', ' metaboli', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 8438,Nutrient Regulation of Gene Expression," This second semester of the graduate nutritional sciences core curriculum will cover nutritional biochemistry of minerals and on research literature, with an emphasis on in-depth coverage of several minerals that illustrate emerging themes in mineral nutritional biochemistry and nutrient regulation of gene expression",Graduate,FALSE,2017-2018,[' nutri']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 9432,Ruminant Nutrition," Physiology, chemistry, microbiology, pathology of ruminants",Graduate,FALSE,2017-2018,[' rumina']
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 9441,Bioenergetics,Energetic interactions of animals and their physical and nutritional environments,Graduate,FALSE,2017-2018,"[' animal', ' nutri']"
"Course Offerings

Animal Science (AN_SCI)

",AN_SCI 9442,Vitamins and Minerals," While the primary focus will be on animals, comparative aspects to human nutrition will be discussed",Graduate,FALSE,2017-2018,"[' animal', ' nutri']"
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 2340,Hunters and Gatherers," Topics include food acquisition, allocation of labor, reproduction and family life, and deciding where to live and when to move",Undergraduate,TRUE,2017-2018,['food']
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 4720,"  Mesolithic, Neolithic, and Bronze Age Archaeology",Analysis of both hunter-gatherer and food-producing prehistoric sociocultural systems in western Eurasia and adjacent areas from the end of the Pleistocene until the development of iron metallurgy,Undergraduate,FALSE,2017-2018,"['food', ' hunt', ' iron ']"
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 4740,Celtic and Iron Age Archaeology,Analysis of the pre-and protohistoric sociocultural systems of the Celts and other iron-using tribal cultures of western Eurasia from the inception of an iron based technology until the full historic period,Undergraduate,FALSE,2017-2018,[' iron ']
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 4810,Paleoethnobotany," Application of ethnobotanical approaches in archaeology; techniques to recover and interpret floral remains (macroremains, phytoliths, pollen); research questions in ethnobotany; integration of ethnobiological and archaeological data",Undergraduate,FALSE,2017-2018,"['botanic', 'botany', ' ethnobotan', ' pollen']"
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 4820,Zooarchaeology," Survey of specialized techniques for archaeological faunal analysis, including zooarchaeological sampling, taphonomy, study of paleoecology, and recognition of domestication",Undergraduate,FALSE,2017-2018,[' domesticat']
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 7720,"  Mesolithic, Neolithic, and Bronze Age Archaeology",Analysis of both hunter-gatherer and food-producing prehistoric sociocultural systems in western Eurasia and adjacent areas from the end of the Pleistocene until the development of iron metallurgy,Graduate,FALSE,2017-2018,"['food', ' hunt', ' iron ']"
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 7740,Celtic and Iron Age Archaeology,Analysis of the pre-and protohistoric sociocultural systems of the Celts and other iron-using tribal cultures of western Eurasia from the inception of an iron based technology until the full historic period,Graduate,FALSE,2017-2018,[' iron ']
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 7810,Paleoethnobotany," Application of ethnobotanical approaches in archaeology; techniques to recover and interpret floral remains (macroremains, phytoliths, pollen); research questions in ethnobotany; integration of ethnobiological and archaeological data",Graduate,FALSE,2017-2018,"['botanic', 'botany', ' ethnobotan', ' pollen']"
"Course Offerings

Anthropology (ANTHRO)

",ANTHRO 7820,Zooarchaeology," Survey of specialized techniques for archaeological/faunal analysis, including zoo archaeological sampling, taphonomy study of paleoecology, and recognition of domestication",Graduate,FALSE,2017-2018,[' domesticat']
"Course Offerings

Architectural Studies (ARCHST)

",ARCHST 7100,Allied Architecture and Urban Design,"  Emphasis on architecture, interior, landscape and urban design studies",Graduate,FALSE,2017-2018,['land']
"Course Offerings

Art-​General (ART_GNRL)

",ART_GNRL 2020,International Summer Study Abroad,"  Students create original art for review at schedule critiques in 1) Florence, Italy and surrounding cities, or 2) The Netherlands and Belgium",Undergraduate,FALSE,2017-2018,['land']
"Course Offerings

Art-​General (ART_GNRL)

",ART_GNRL 3020,International Summer Study Abroad,"  Students create original art for review at scheduled critiques in 1) Florence, Italy and surrounding cities, or 2) The Netherlands and Belgium",Undergraduate,FALSE,2017-2018,['land']
"Course Offerings

Art-​General (ART_GNRL)

",ART_GNRL 3030,Undergraduate Internship in Art,"  Students create original art for review at scheduled critiques in 1) Florence, Italy and surrounding cities, or 2) The Netherlands and Belgium",Undergraduate,FALSE,2017-2018,['land']
