Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
"
				Animal Science (ASCI)
			",ASCI381,Beef Industry Scholars - Practicum,"Description: Financial risk management, beef processing, animal health, and related emerging issues.",Undergraduate,FALSE,2017-2018,"[' animal', ' beef']"
"
				Animal Science (ASCI)
			",ASCI395A,Experiential Learning for Career Development in Animal Sciences - Industry Experiences,"Description: Extension and application of the animal science curriculum within the context of industry (e.g., internship), extension and service, research, or teaching experience.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Animal Science (ASCI)
			",ASCI395B,Extension and Service Experiences,"Description: Extension and application of the animal science curriculum within the context of industry (e.g., internship), extension and service, research, or teaching experience. A faculty adviser for the area of interest must be identified prior to registering for the course.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Animal Science (ASCI)
			",ASCI395D,Research Experiences,"Description: Extension and application of the animal science curriculum within the context of industry (e.g., internship), extension and service, research, or teaching experience. A faculty adviser for the area of interest must be identified prior to registering for the course.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Animal Science (ASCI)
			",ASCI395E,Experiential Learning for Career Development in Animal Sciences - Undergraduate Teaching Experience,"Description: Extension and application of the animal science curriculum within the context of industry (e.g., internship), extension and service, research, or teaching experience.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Animal Science (ASCI)
			",ASCI400A,Advanced Meat Grading and Evaluation,"Description: Comparative evaluation of the meat characteristics of beef, pork, and lamb that affect product merit and the scientific basis of the factors that influence the relative value. Federal meat grades and their application, industry grading system and their application, and application of Institutional Meat Purchase Specifications. Application of the above topics, as well as critical decision making and written justification of meat product merit, practiced in-depth.",Undergraduate,FALSE,2017-2018,"[' beef', ' lamb', ' meat']"
"
				Animal Science (ASCI)
			",ASCI400B,Advanced Livestock Evaluation and Judging,"Description: Livestock judging and evaluation applying principles learned in ASCI 300B. Field trips to commercial and purebred livestock operations and exhibitions. Network with producers to learn varied livestock production philosophies. Develop a proficiency in brief, concise oral presentation of reasons for making a decision.",Undergraduate,FALSE,2017-2018,[' livestock ']
"
				Animal Science (ASCI)
			",ASCI410,Processed Meats,"Description: ASCI 485 is for majors in the College of Agricultural Sciences and Natural Resources with an interest in careers in livestock production units, the meat industry, or related agribusiness.",Undergraduate,FALSE,2017-2018,"['agri', ' livestock ', ' meat']"
"
				Animal Science (ASCI)
			",ASCI411,HACCP and Food Safety Systems for the Food Industry,"Description: Principles, implementation, sanitation, and standard operating procedures that function to support the Hazard Analysis and Critical Control Point (HACCP) System. Food safety hazards and their relationship to food borne illness in the meat and food industry.",Undergraduate,FALSE,2017-2018,"['food', ' meat']"
"
				Animal Science (ASCI)
			",ASCI419,Meat Investigations,"Description: Conduct independent research and study meat industry problems in processing, production, storage, and preparation of meat and meat products.",Undergraduate,FALSE,2017-2018,[' meat']
"
				Animal Science (ASCI)
			",ASCI421,Advanced Animal Nutrition,"Description: Advanced course dealing with the nutrition of domestic animals. In-depth coverage of nutrients, nutrient metabolism, and nutrient requirements. Biochemical and physiological functions of nutrients in life processes.",Undergraduate,FALSE,2017-2018,"[' animal', ' metaboli', ' nutri']"
"
				Animal Science (ASCI)
			",ASCI422,Advanced Feeding and Feed Formulation,Description: Feeding practices for domestic animals. Applied animal nutrition and feed formulation.,Undergraduate,FALSE,2017-2018,"[' animal', ' feed ', ' nutri']"
"
				Animal Science (ASCI)
			",ASCI431,Advanced Animal Breeding,Description: Application of genetic principles to animal breeding. Critical examination of current and potential selection programs and crossbreeding systems. Determination of performance objectives. Expected responses to selection methods and dissemination of improvement in an industry.,Undergraduate,FALSE,2017-2018,"[' animal', 'breed']"
"
				Animal Science (ASCI)
			",ASCI441,New Techniques in Reproductive Biology,"Description: Mammalian early embryonic development. Basic aspects of embryology and development biology. Modern technologies in animal reproductive biology, in vitro maturation and fertilization, embryo transfer, cloning, assisted reproductive technologies, transgenic animals, and embryonic stem cells.",Undergraduate,FALSE,2017-2018,"[' animal', ' transgenic']"
"
				Animal Science (ASCI)
			",ASCI442,Endocrinology,"Description: Mammalian endocrine glands from the standpoint of their structure, their physiological function in relation to the organism, the chemical nature and mechanisms of action of their secretory products, and the nature of anomalies manifested with their dysfunction.",Undergraduate,FALSE,2017-2018,['land']
"
				Animal Science (ASCI)
			",ASCI451,Livestock Management on Range and Pasture,Description: Analyzing the plant and animal resources and economic aspects of pasturage. Management of pasture and range for continued high production emphasized.,Undergraduate,FALSE,2017-2018,"[' animal', ' pasture']"
"
				Animal Science (ASCI)
			",ASCI453,Dairy Management,"Description: Management of a dairy enterprise for efficient production of a quality product. Emphasis on specific problems in breeding, feeding, reproduction, facilities, herd health, and in harvesting and marketing of milk and related economic considerations.",Undergraduate,FALSE,2017-2018,"['breed', ' dairy ', 'harvest', ' milk ']"
"
				Animal Science (ASCI)
			",ASCI453H,Dairy Management,"Description: Management of a dairy enterprise for efficient production of a quality product. Emphasis on specific problems in breeding, feeding, reproduction, facilities, herd health, and in harvesting and marketing of milk and related economic considerations.",Undergraduate,FALSE,2017-2018,"['breed', ' dairy ', 'harvest', ' milk ']"
"
				Animal Science (ASCI)
			",ASCI455,Beef Cow-Calf Management,Description: Integrated management specific to the beef cow-calf enterprise necessary to achieve biologic and economic efficiency.,Undergraduate,FALSE,2017-2018,"[' beef', ' cow']"
"
				Animal Science (ASCI)
			",ASCI456,Beef Cattle Merchandising,"Description: Develop skills to merchandise breeding cattle including advertising, genetic and phenotype selection, data collection, and conducting a bull sale.",Undergraduate,FALSE,2017-2018,"['breed', ' cattle']"
"
				Animal Science (ASCI)
			",ASCI457,Beef Feedlot Management,Description: Advanced preparation in the feeding of cattle for slaughter. Emphasis on the nutrition and management of feedlot cattle and related health and economic considerations. Covers the beef enterprise from weaning to market and relates closely to beef cow-calf production.,Undergraduate,FALSE,2017-2018,"[' beef', ' cattle', ' cow', ' feeding ', ' nutri', ' slaughter']"
"
				Animal Science (ASCI)
			",ASCI481,Beef Industry Scholars - Beef Summit,Description: Identification of a major issue confronting the Nebraska beef industry. Organize a Nebraska summit meeting to discuss and bring the identified issue to resolution.,Undergraduate,FALSE,2017-2018,[' beef']
"
				Animal Science (ASCI)
			",ASCI485,Animal Systems Analysis,"Description: Goal setting, information gathering, and application of problem solving methods in animal science. Develops ability to analyze and solve problems in all segments of animal science by integration of information from all pertinent disciplines and sources.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Animal Science (ASCI)
			",ASCI486,Animal Biological Systems,"Description: How to integrate information from the animal science disciplines to understanding animals as biological systems. The processes of growth, adaptation, and lactation. Analyzing the interrelationship of each discipline within animal production. Using case studies, scenarios, and problem solving assignments to examine how alterations in nutrition and metabolism, genetic makeup, endocrine profile and/or the environment impact or effect the animal as a whole.",Undergraduate,FALSE,2017-2018,"[' animal', ' lactat', ' metaboli', ' nutri']"
"
				Animal Science (ASCI)
			",ASCI490A,Animal Science Internship - Beef Feedlot Management,"Description: Management internship in a beef feedlot. Organizational and financial structure of the beef feedlot and experience in making decisions related to: animal production, marketing, business management, and personnel management.",Undergraduate,FALSE,2017-2018,"[' animal', ' beef']"
"
				Animal Science (ASCI)
			",ASCI491,Animal Science Seminar,"Description: Student-led discussion of selected current topics significant to the livestock, poultry, and meat industry. Concerns and issues of society as they relate to local, national, and international animal agriculture.",Undergraduate,FALSE,2017-2018,"['agri', ' animal', ' meat']"
"
				Anthropology (ANTH)
			",ANTH353,Anthropology of War,"Description: Causes, conduct, and consequences of socially organized aggression and combat; an evolutionary survey of ""warfare"" as conducted by insects, nonhuman primates, and human societies from simple hunting and gathering bands to modern states; anthropological, sociological, psychological, and evolutionary biological theories of the causes of warfare; the relationship between warfare and demography, disease, ideology, colonialism, technology, economy and child rearing; and the nature of societies with no record of war and the mechanisms utilized by warlike societies to create peace. Warfare in different times, places, and levels of social complexity.",Undergraduate,FALSE,2017-2018,[' hunt']
"
				Anthropology (ANTH)
			",ANTH419,Art and Anthropology of Native North Americans,"Description: Explores the art of indigenous peoples in the United States. A spectrum of styles, contexts and symbolic meaning will be studied in addition to social aspects of taste, and issues concerning cultural appropriation and the repatriation of religious iconography.",Undergraduate,FALSE,2017-2018,[' taste']
"
				Anthropology (ANTH)
			",ANTH429A,Food Security: A Global Perspective,Description: Overview of the technical and sociocultural dimensions of global food insecurity.,Undergraduate,FALSE,2017-2018,['food']
"
				Anthropology (ANTH)
			",ANTH430,Nutritional Anthropology,"Description: Anthropological approaches to the study of nutrition. Background to nutrition science; bio-cultural aspects of obesity, fertility, lactose intolerance, and infant feeding practices; biological differences in nutritional requirements, fertility, and mortality; interpretation of nutritional deficiencies in skeletal remains; reconstructing prehistoric diets from archaeological evidence; and evaluation of relationships between dietary patterns and dental remains in fossil record.",Undergraduate,FALSE,2017-2018,"[' diet', ' feeding ', ' nutri']"
"
				Anthropology (ANTH)
			",ANTH435,Introduction to Heritage Management Archaeology,Description: Introduction to the nature and purpose of historic preservation as it pertains to resource management and archaeological research. Legislation that forms the basis for: cultural resource management principles; integration of state programs; and archaeological contractors; within the overall framework of land modification planning.,Undergraduate,FALSE,2017-2018,['land']
"
				Anthropology (ANTH)
			",ANTH448,Human Growth and Development,"Description: Biological diversity from an evolutionary perspective. The history of the study of human physical growth and biological principles of growth. Genetic, epigenetic and hormonal effects on human and other mammal growth patterns, and environmental factors that influence growth. Effects of nutrition, disease, socio-economic status, pollution, etc. Unique features of human growth in its various stages. How anthropologists interpret variation in growth patterns among human populations and the possible adaptive significance of this variation.",Undergraduate,FALSE,2017-2018,[' nutri']
"
				Anthropology (ANTH)
			",ANTH461,Geospatial Approaches in Digital Humanities and Social Sciences,"Description: Study of geographic concepts and critical analysis of applications of Geographic Information Systems (GIS) in humanities and social sciences and application of  geospatial tools for humanities and social science research; learn how to collect, manage, analyze, and visualize spatial data for real-world projects",Undergraduate,FALSE,2017-2018,['geospatial']
"
				Anthropology (ANTH)
			",ANTH476,"Human Rights, Environment, and Development","Description: Human rights from an anthropological perspective. International human rights, development, and the environment; Western and non-Western perspectives on human rights; individual rights and collective (group) rights; social, economic, and cultural rights; women's rights; gay rights; indigenous peoples and minority groups' rights; and planetary (environmental) rights. Rights to food, culture, development, and a healthy ecosystem.",Undergraduate,FALSE,2017-2018,['food']
"
				Anthropology (ANTH)
			",ANTH477,Hunters-Gatherers,Description: Survey of hunter-gatherer society and its ecological and social adaptations. Hunters-gatherers and their important role in human history and evolution.,Undergraduate,FALSE,2017-2018,[' hunt']
"
				Anthropology (ANTH)
			",ANTH481,Landscape Archaeology,"Description: Survey of theory, method, and practice in describing and interpreting archaeological landscapes.",Undergraduate,FALSE,2017-2018,['land']
"
				Architecture (ARCH)
			",ARCH333,Building Environmental Technical Systems I,"Description: Characteristics and performance of buildings with respect to thermal and psychrometric environment in buildings related to human comfort, heat gain/heat loss, ventilation, natural energy systems and sustainable design principles, and plumbing and life safety systems in the Built environment.",Undergraduate,FALSE,2017-2018,[' plum']
"
				Architecture (ARCH)
			",ARCH469,Senior Landscape Design,"Description: Capstone course for the landscape option. Students work individually on real-world projects with actual clients. They select the project location and scope in consultation with the instructor prior to the semester this course is taken. The project must reflect evidence of a design process, design articulation and communication understandable to the client and provide in depth drawings, details needed to carry out the implementation of the design.",Undergraduate,FALSE,2017-2018,['land']
"
				Art History and Criticism (AHIS)
			",AHIS251,American Art to 1865,"Description: Role of the fine arts in creating national identity. How portraiture, genre, history painting, landscape, sculpture, photography, and folk art produced competing definitions of America. Growth of art institutions and patrons, the development of different audiences and how they established and changed expectations for art and artists.",Undergraduate,FALSE,2017-2018,['land']
"
				Art History and Criticism (AHIS)
			",AHIS418,Gothic Painting and Prints,"Description: Style, iconography, history, and function of painting and prints from ca. 1150 to 1475 in France, Germany, and the Netherlands. Includes manuscript illumination, stained glass, panel painting, woodcuts, and engravings, stressing the development of naturalism before the ""Renaissance"" in Northern Europe.",Undergraduate,FALSE,2017-2018,['land']
"
				Art History and Criticism (AHIS)
			",AHIS426,Northern Renaissance and Reformation Art,Description: Art of the Renaissance and Reformation in Germany and the Netherlands. Stresses the influences of Italian Renaissance Art and the impact of the Protestant Reformation from ca. 1475 to 1575.,Undergraduate,FALSE,2017-2018,['land']
"
				Art Theory and Practice (ARTP)
			",ARTP151,Color and Composition,Description: Introduction to color theory and the use of color in design and to elements and principles of two dimensional composition and design in both pigment and digital media,Undergraduate,FALSE,2017-2018,[' pig']
"
				Art Theory and Practice (ARTP)
			",ARTP383,Art at Cedar Point,"Description: Field school art course at UNL Cedar Point Biological Station (CPBS).  Approaches for understanding visual arts with broad perceptions of the natural world, environmental awareness, rural communities and relationships between art and science through art media with contemporary meaning and applications.",Undergraduate,FALSE,2017-2018,[' rural ']
"
				Art-Painting (PANT)
			",PANT351,Intermediate Painting I,"Description: From head, life, still life, and landscape; creative use of form, light, color, and space as bases for expression of observed facts.",Undergraduate,FALSE,2017-2018,['land']
"
				Biological Chemistry (BIOC)
			",BIOC321,Elements of Biochemistry,"Description: Structure and function of proteins, carbohydrates, lipids and nucleic acids; enzymes; principal metabolic pathways; and biochemical expression of genetic information.",Undergraduate,FALSE,2017-2018,"[' carbohydrate', ' lipid', ' metaboli', ' protein']"
"
				Biological Chemistry (BIOC)
			",BIOC431,Structure and Metabolism,"Description: Structure and function of proteins, nucleic acids, carbohydrates and lipids; nature of enzymes; major metabolic pathways of catabolism; and biochemical energy production.",Undergraduate,FALSE,2017-2018,"[' carbohydrate', ' lipid', ' metaboli', ' protein']"
"
				Biological Chemistry (BIOC)
			",BIOC432,Metabolism and Biological Information,"Description: Major metabolic pathways of anabolism, structural and biochemical aspects of biological information flow and use in biotechnology.",Undergraduate,FALSE,2017-2018,[' metaboli']
"
				Biological Chemistry (BIOC)
			",BIOC434,Plant Biochemistry,Description: Biochemical metabolism unique to plants. Relationships of topics previously acquired in general biochemistry to biochemical processes unique to plants. Biochemical mechanisms behind physiological processes discussed in plant or crop physiology.,Undergraduate,FALSE,2017-2018,"['crop', ' metaboli']"
"
				Biological Chemistry (BIOC)
			",BIOC486,Advanced Topics in Biophysical Chemistry,"Description: Applications of thermodynamics to biochemical phenomena, optical properties of proteins and polynucleotides, and kinetics of rapid reactions.",Undergraduate,FALSE,2017-2018,[' protein']
"
				Biological Sciences (BIOS)
			",BIOS115,Insect Biology,"Description: Fundamental insect biology (anatomy, development, physiology, behavior, ecology and diversity). Economic and medical importance of insects and principles of insect pest management.",Undergraduate,FALSE,2017-2018,[' pest']
"
				Biological Sciences (BIOS)
			",BIOS136,Discovery Research: Virus Hunting,"Description: Perform original research by using the scientific method to isolate a virus that infects a harmless bacterium (bacteriophage) from local soil samples. Lab skills acquired include pipetting, aseptic technique, and serial dilutions; use basic DNA and electron microscopy analyses to characterize the phage.",Undergraduate,FALSE,2017-2018,[' soil']
"
				Biological Sciences (BIOS)
			",BIOS300,Toxins in the Environment,"Description: Introduction to the principles of toxicology as they apply to environmental contaminants, agri-chemicals, and industrial and naturally occurring chemicals.",Undergraduate,FALSE,2017-2018,"['agri', ' contaminant']"
"
				Biological Sciences (BIOS)
			",BIOS312,Microbiology,"Description: Microbial cell structure, genetics, metabolic and biosynthetic activity, diversity, ecology and evolution including host-microbe interactions.",Undergraduate,FALSE,2017-2018,[' metaboli']
"
				Biological Sciences (BIOS)
			",BIOS369,Introductory Plant Pathology,"Description: Relation of plant disease to crop production, the environment, and society. Organisms that cause disease and their interactions with plants. Strategies for plant disease management.",Undergraduate,FALSE,2017-2018,['crop']
"
				Biological Sciences (BIOS)
			",BIOS381,Invertebrate Zoology,Description: Comparative study of the morphology and natural history of invertebrate animals; emphasis on phylogenetic relationships.,Undergraduate,FALSE,2017-2018,[' animal']
"
				Biological Sciences (BIOS)
			",BIOS415,Developmental Biology,"Description: Survey of topics in developmental biology, both animal and plant development.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Biological Sciences (BIOS)
			",BIOS421,Microbial Diversity,"Description: Diversity of microbial cell composition, structure, and function enabling movement, metabolism, symbiosis, and adaptation using bacterial, fungal, algal, and viral examples. A physiological, biochemical and molecular approach used throughout.",Undergraduate,FALSE,2017-2018,[' metaboli']
"
				Biological Sciences (BIOS)
			",BIOS422,Comparative Physiology,"Description: Comprehensive survey of comparative physiology with emphasis on the diversity of adaptations in basic physiological systems and the effects of environmental parameters upon such systems. Comparative physiology of osmoregulation, temperature regulation, metabolism, muscle, central nervous function, and sensory function.",Undergraduate,FALSE,2017-2018,[' metaboli']
"
				Biological Sciences (BIOS)
			",BIOS425,Plant Biotechnology,"Description: Introduction to the use of plants for basic and applied purposes by deliberate manipulation of their genomes; techniques in plant genetic engineering; manipulations of plant development and metabolism; engineering pest, disease, and stress resistance; plants as bioreactors; and environmental and social impacts of plant biotechnology.",Undergraduate,FALSE,2017-2018,"[' metaboli', ' pest']"
"
				Biological Sciences (BIOS)
			",BIOS426,Systems Biology,"Description: Fundamentals of the analysis of high throughput experiments to understand complex biological systems. Principles and methods such as next generation sequencing, protein-protein interaction networks, regulatory networks, and biological data mining and integration. Emerging research in new biotechnology and data analysis in biomedical and life sciences.",Undergraduate,FALSE,2017-2018,[' protein']
"
				Biological Sciences (BIOS)
			",BIOS427,Practical Bioinformatics Laboratory,"Description: Basic knowledge and skills needed for general bioinformatics, genomics and proteomics analyses. Various computational analyses including database search, sequence alignment, phylogenetic reconstruction, gene prediction/mining, microarray data analyses and protein structure analyses.",Undergraduate,FALSE,2017-2018,[' protein']
"
				Biological Sciences (BIOS)
			",BIOS431,Structure and Metabolism,"Description: Structure and function of proteins, nucleic acids, carbohydrates and lipids; nature of enzymes; major metabolic pathways of catabolism; and biochemical energy production.",Undergraduate,FALSE,2017-2018,"[' carbohydrate', ' lipid', ' metaboli', ' protein']"
"
				Biological Sciences (BIOS)
			",BIOS432,Metabolism and Biological Information,"Description: Major metabolic pathways of anabolism, structural and biochemical aspects of biological information flow and use in biotechnology.",Undergraduate,FALSE,2017-2018,[' metaboli']
"
				Biological Sciences (BIOS)
			",BIOS434,Plant Biochemistry,Description: Biochemical metabolism unique to plants. Relationships of topics previously acquired in general biochemistry to biochemical processes unique to plants. Biochemical mechanisms behind physiological processes discussed in plant or crop physiology.,Undergraduate,FALSE,2017-2018,"['crop', ' metaboli']"
"
				Biological Sciences (BIOS)
			",BIOS435,Evolutionary Medicine,Description: Application of evolutionary tools to biomedical questions. Managing the evolution of drug resistance and pathogen virulence. Evolutionary principles of vaccine design. Emerging infectious disease. Human evolutionary history. Life-history trade-offs in human evolution. Parent-offspring and parent-parent conflict. Mismatch hypothesis. Hygiene hypothesis.,Undergraduate,FALSE,2017-2018,[' pathogen ']
"
				Biological Sciences (BIOS)
			",BIOS440,Microbial Physiology,"Description: Molecular approaches to the study of prokaryotic cell structure and physiology, including growth, cell division, metabolism, and alternative microbial life styles.",Undergraduate,FALSE,2017-2018,[' metaboli']
"
				Biological Sciences (BIOS)
			",BIOS442,Endocrinology,"Description: Mammalian endocrine glands from the standpoint of their structure, their physiological function in relation to the organism, the chemical nature and mechanisms of action of their secretory products, and the nature of anomalies manifested with their dysfunction.",Undergraduate,FALSE,2017-2018,['land']
"
				Biological Sciences (BIOS)
			",BIOS443,Immunology,"Description: Fundamental consideration of cellular and humoral mechanisms of immunity, the structure and function of immunoglobulins, antigen-antibody interactions; hypersensitivity; transplantation and tumor immunity; immune and autoimmune disorders.",Undergraduate,FALSE,2017-2018,[' transplant']
"
				Biological Sciences (BIOS)
			",BIOS445,Food Microbiology,"Description: Nature, physiology, and interactions of microorganisms in foods. Introduction to food-borne diseases, the effect of food processing systems on the microflora of foods, principles of food preservation, food spoilage, and foods produced by microorganisms. Food plant sanitation and criteria for establishing microbial standards for food products.",Undergraduate,FALSE,2017-2018,"['food', ' sanitation ', ' spoil']"
"
				Biological Sciences (BIOS)
			",BIOS446,Food Microbiology Laboratory,Description: The microorganisms in foods and the methods used to study them.,Undergraduate,FALSE,2017-2018,['food']
"
				Biological Sciences (BIOS)
			",BIOS448,Human Growth and Development,"Description: Biological diversity from an evolutionary perspective. The history of the study of human physical growth and biological principles of growth. Genetic, epigenetic and hormonal effects on human and other mammal growth patterns, and environmental factors that influence growth. Effects of nutrition, disease, socio-economic status, pollution, etc. Unique features of human growth in its various stages. How anthropologists interpret variation in growth patterns among human populations and the possible adaptive significance of this variation.",Undergraduate,FALSE,2017-2018,[' nutri']
"
				Biological Sciences (BIOS)
			",BIOS450,Biology of Wildlife Populations,Description: Principles of population dynamics. Management strategies (for consumptive and nonconsumptive fish and wildlife species) presented utilizing principles developed.,Undergraduate,FALSE,2017-2018,[' fish']
"
				Biological Sciences (BIOS)
			",BIOS454,Ecological Interactions,"Description: Nature and characteristics of populations and communities. Interactions within and between populations in community structure and dynamics. Direct and indirect interactions and ecological processes, competition, predation, parasitism, herbivory, and pollination. Structure, functioning and persistence of natural communities, foodweb dynamics, succession, and biodiversity.",Undergraduate,FALSE,2017-2018,"['food', ' herb', ' herbi', ' pollinat']"
"
				Biological Sciences (BIOS)
			",BIOS457,Ecosystem Ecology,Description: Processes controlling the cycling of energy and elements in ecosystems and how both plant and animal species influence them. Human-influenced global and local changes that alter these cycles and ecosystem functioning.,Undergraduate,FALSE,2017-2018,[' animal']
"
				Biological Sciences (BIOS)
			",BIOS458,Wetlands,"Description: Physical, chemical and biological processes that occur in wetlands; the hydrology and soils of wetland systems; organisms occurring in wetlands and their ecology wetland creation, delineation, management and ecotoxicology.",Undergraduate,FALSE,2017-2018,"['land', ' soil']"
"
				Biological Sciences (BIOS)
			",BIOS459,Limnology,"Description: Physical, chemical, and biological processes that occur in fresh water. Organisms occurring in fresh water and their ecology; biological productivity of water and its causative factors; eutroplication and its effects.",Undergraduate,FALSE,2017-2018,[' productivity ']
"
				Biological Sciences (BIOS)
			",BIOS460,Soil Microbiology,"Description: Soil from a microbe's perspective-growth, activity and survival strategies; principles governing methods to study microorganisms and biochemical processes in soil; mechanisms controlling organic matter cycling and stabilization with reference to C, N, S, and P; microbial interactions with plants and animals; and agronomic and environmental applications of soil microorganisms.",Undergraduate,FALSE,2017-2018,"['agro', ' animal', ' soil']"
"
				Biological Sciences (BIOS)
			",BIOS462,Animal Behavior,"Description: Introduction to animal behavior stressing the ethological approach. Anatomical and physiological bases of behavior, ontogenetic and phylogenetic observations, and the relations of animal behavior studies to genetics, ecology, taxonomy, and evolution.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Biological Sciences (BIOS)
			",BIOS464,Fisheries Biology,Description: Biology of fishes. Factors that affect fishes in the natural environment. Techniques used in the analysis and management of fish populations.,Undergraduate,FALSE,2017-2018,[' fish']
"
				Biological Sciences (BIOS)
			",BIOS468,Field Animal Behavior,"Description: Behavior of animals. Stresses methods for testing evolutionary hypotheses under field conditions with emphasis on foraging behavior, animal communication, and animal social systems.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Biological Sciences (BIOS)
			",BIOS475,Avian Biology,"Description: Biology of birds emphasizing the behavior and ecology of this group. Topics include avian diversity, systematics & evolutionary history, flight, foraging, migration, communication, reproductive biology, population ecology and conservation biology.",Undergraduate,FALSE,2017-2018,[' avian ']
"
				Biological Sciences (BIOS)
			",BIOS475L,Avian Biology Laboratory,"Description: Avian field identification in diverse prairie, riparian, and montane habitats. Individual studies of foraging behavior, territoriality, anti-predator behavior, mating systems, or nesting ecology.",Undergraduate,FALSE,2017-2018,[' mating ']
"
				Biological Sciences (BIOS)
			",BIOS477,Bioinformatics and Molecular Evolution,"Description: Pairwise and multiple alignments, sequence similarity and domain search, distance estimation, phylogenetic methods, gene mining, protein classification and structure. Algorithms used in bioinformatics as well as fundamental concepts of molecular evolution that underlie various bioinformatics methods.",Undergraduate,FALSE,2017-2018,[' protein']
"
				Biological Sciences (BIOS)
			",BIOS481,Stream and River Ecology,Description: Fundamental physical drivers operating in stream and river ecosystems and how those vary in space and time. Major classes of organisms associated with stream ecosystems and their functional roles. Fundamental controls on biotic diversity in stream and river ecosystems and its variance. Major aspects of stream ecosystem function including energy flow and nutrient cycling. Ecosystem services provided by stream and river ecosystems and causes and consequences of human impacts on streams and rivers. Underlying principles of bioassessment and current methods of stream restoration.,Undergraduate,FALSE,2017-2018,[' nutri']
"
				Biological Sciences (BIOS)
			",BIOS486,Advanced Topics in Biophysical Chemistry,"Description: Applications of thermodynamics to biochemical phenomena, optical properties of proteins and polynucleotides, and kinetics of rapid reactions.",Undergraduate,FALSE,2017-2018,[' protein']
"
				Biological Sciences (BIOS)
			",BIOS487,Field Parasitology,"Description: Animal host-parasite relationships, epizootiology, ecology, host distribution, classification, and life cycle stages of animal parasites.",Undergraduate,FALSE,2017-2018,[' animal']
"
				Biological Sciences (BIOS)
			",BIOS489,Ichthyology,"Description: Fishes, their taxonomy, physiology, behavior, and ecology. Dynamics of fish stocks and factors regulating their production.",Undergraduate,FALSE,2017-2018,[' fish']
"
				Biological Systems Engineering (BSEN)
			",BSEN100,Introduction to Biological Engineering and Agricultural Engineering,"Description: Description of careers in biomedical, environmental, water resources, food and bioproducts, and agricultural engineering. The human, economic and environmental impacts of engineering in society. Communication, design, teamwork, and the role of ethics and professionalism in engineering work.",Undergraduate,FALSE,2017-2018,"['agri', 'food']"
"
				Biological Systems Engineering (BSEN)
			",BSEN112,Computer-Aided Problem-Solving,"Description: Problem solving techniques and procedures through the use of Excel, MATLAB, and graphical methods. Emphasis on problem/solution communications with topics and problems from agricultural engineering and biological systems engineering.",Undergraduate,FALSE,2017-2018,['agri']
"
				Biological Systems Engineering (BSEN)
			",BSEN212A,Computational Tools & Modeling for Agricultural & Biological Systems Eng: MATLAB,Description: Introduction to tools needed to develop computation-intense solutions for a wide variety of problems relevant to agricultural and biological systems engineering. Advanced problem solving techniques are illustrated using examples of scripts.,Undergraduate,FALSE,2017-2018,['agri']
"
				Biological Systems Engineering (BSEN)
			",BSEN212B,Computational Tools & Modeling for Ag & Biological Sys Engr: Control Systems,"Description: Introduction to microcontroller based embedded systems for agricultural and biological applications. Fundamental principles of microcontrollers and embedded systems through binary and hexadecimal number systems, digital logic, programming in integrated development environment, and microcontroller perifpherals. Common agricultural and biological microcontroller input and output devices.",Undergraduate,FALSE,2017-2018,['agri']
"
				Biological Systems Engineering (BSEN)
			",BSEN212E,Computational Tools & Modeling for Agricultural & Biological Systems Eng: LabVIEW,"Description: Introduction to tools needed to develop computation-intense solutions for a wide variety of problems relevant to agricultural and biological systems engineering. Advanced problem solving techniques are illustrated using examples of scripts, simulation methods, graphical programming, and their combination.",Undergraduate,FALSE,2017-2018,['agri']
"
				Biological Systems Engineering (BSEN)
			",BSEN225,Engineering Properties of Biological Materials,"Description: Physical properties important to the design of harvesting, storage, and processing systems for agricultural crops; principles and techniques for measurement of properties including frictional effects, particle size, strength, moisture content, specific heat, and thermal conductivity.",Undergraduate,FALSE,2017-2018,"['agri', 'crop', 'harvest']"
"
				Biological Systems Engineering (BSEN)
			",BSEN324,Mechanics of Materials for Agricultural and Biological Systems Engineering,"Description: Development of the concepts of stress and strain relevant to agricultural and biological systems.  Stress analysis of axial, torsional, and bending stresses, combined loading analysis, deflection evaluation, static and dynamic failure theory. Practical applications in agricultural and biological systems will be discussed.",Undergraduate,FALSE,2017-2018,['agri']
"
				Biological Systems Engineering (BSEN)
			",BSEN344,Biological and Environmental Transport Processes,"Description: Introduction to concurrent transport of energy and mass in biological and environmental processes. Modes of heat transfer, steady and non-steady state heat conduction, convective heat transfer, radiative heat transfer, and heat transfer with phase change. Equilibrium, kinetics, and modes of mass transfer, diffusion, dispersion, and convective mass transfer. Soil freezing and thawing, energy and mass balances of crops, diffusivities of membranes, photosynthesis, human and animal energy balances, and respiration.",Undergraduate,FALSE,2017-2018,"[' animal', 'crop', 'freez']"
